url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
https://journal.com.ph/dswd-chief-reports-on-digital-transformation-plans-to-enhance-food-security-systems-delivery-to-better-serve-marginalize-vulnerable-sectors/,,"DSWD Chief Reports On Digital Transformation , Plans To Enhance Food Security , Systems Delivery To Better Serve Marginalize , Vulnerable Sectors",20260315T153000Z,https://journal.com.ph/wp-content/uploads/2021/05/journal-online-720x280.jpg,journal.com.ph,English,Philippines
https://www.canal26.com/turismo/2026/03/15/queres-disfrutar-de-la-jubilacion-este-pueblito-es-ideal-para-vos-naturaleza-actividades-y-gastronomia-para-el-finde-xxl/,," ¿ Querés disfrutar de la jubilación ?, este pueblito es ideal para vos : naturaleza , actividades y gastronomía para el finde XXL",20260315T134500Z,https://www.canal26.com/resizer/v2/POL35GLSHNADVNIG3INVLH2A7A.jfif?auth=6825a51889dc9a8fc4e0d73915d1438d3cbdb62ed404f2ea7aeee1b61c17e098&quality=70&smart=true,canal26.com,Spanish,
https://elmanana.com.mx/nacional/2026/3/15/el-costco-mas-bonito-del-mundo-esta-en-mexico-tiene-un-cenote-dentro-de-sus-instalaciones-171935.html,,El Costco más bonito del mundo está en México ; tiene un cenote dentro de sus instalaciones que fue descubierto tras miles de años enterrado,20260315T144500Z,https://elmanana.com.mx/u/fotografias/m/2026/3/13/f1280x720-340524_472199_5050.jpg,elmanana.com.mx,Spanish,Mexico
https://www.canal26.com/turismo/2026/03/15/que-hacer-en-barker-y-villa-cacique-dos-pueblos-vecinos-con-paisajes-serranos-y-planes-unicos-para-desconectar-en-buenos-aires/,,"Qué hacer en Barker y Villa Cacique , dos pueblos vecinos con paisajes serranos y planes únicos para desconectar en Buenos Aires",20260315T153000Z,https://www.canal26.com/resizer/v2/XEWIRLSTBRBW5GYN2LH22OA53I.png?auth=4efbe7a670d613912da507863f47a0a698cee38d9fab7d45650c776e4888e600&quality=70&smart=true,canal26.com,Spanish,
https://www.laprensa.com.ar/La-alimentacion-como-aliada-para-conciliar-el-sueno-569810.note.aspx,https://www.laprensa.com.ar/amp/La-alimentacion-como-aliada-para-conciliar-el-sueno-569810.note.aspx,La alimentación como aliada para conciliar el sueño,20260315T141500Z,https://www.laprensa.com.ar/Multimedios/Imgs/204415_620.webp?v=4,laprensa.com.ar,Spanish,Argentina
https://www.anroca.com.ar/noticias/2026/03/14/198728-lhewf-suena-la-escuela-musical-gratuita-de-roca-que-abre-inscripciones-para-chicos-y-jovenes,/amp/noticias/2026/03/14/198728-lhewf-suena-la-escuela-musical-gratuita-de-roca-que-abre-inscripciones-para-chicos-y-jovenes,  Lhewfü Suena : la escuela musical gratuita de Roca que abre inscripciones para chicos y jóvenes,20260315T144500Z,https://anroca-s3.cdn.net.ar/s3i233/2026/03/anroca/images/02/51/06/2510690_03a87b4f548f78c3a60c71ba4b000f628f4e1425e9f07a29ec859da931ad2f20/lg.webp?_v=v3-101,anroca.com.ar,Spanish,Argentina
http://www.eldiariocba.com.ar/cultura/2026/3/15/50-anos-del-golpe-de-estado-en-villa-maria-144817.html,https://www.eldiariocba.com.ar/amp/50-anos-del-golpe-de-estado-en-villa-maria-144817.html,A 50 años del golpe de Estado en Villa María,20260315T144500Z,https://www.eldiariocba.com.ar/u/fotografias/m/2026/3/14/f1280x720-156413_288088_4742.jpg,eldiariocba.com.ar,Spanish,Argentina
https://www.teknofilo.com/el-numero-personal-de-donald-trump-se-vende-en-el-mercado-negro-segun-un-informe/,https://www.teknofilo.com/el-numero-personal-de-donald-trump-se-vende-en-el-mercado-negro-segun-un-informe/amp/,"El número personal de Donald Trump se vende en el mercado negro , según un informe",20260315T144500Z,https://www.teknofilo.com/wp-content/uploads/2026/03/Donald-Trump-hablando-por-telefono.jpg,teknofilo.com,Spanish,Spain
https://www.fj-p.com/424388/%D8%AA%D8%B2%D8%A7%D9%85%D9%86%D8%A7-%D9%85%D8%B9-%D8%AD%D8%B1%D8%A8-%D8%A5%D9%82%D9%84%D9%8A%D9%85%D9%8A%D8%A9-%D9%85%D8%AD%D8%AA%D8%AF%D9%85%D8%A9-%D9%85%D9%86%D8%AA%D8%B5%D9%86%D9%8A%D8%B9/,https://www.fj-p.com/424388/%D8%AA%D8%B2%D8%A7%D9%85%D9%86%D8%A7-%D9%85%D8%B9-%D8%AD%D8%B1%D8%A8-%D8%A5%D9%82%D9%84%D9%8A%D9%85%D9%8A%D8%A9-%D9%85%D8%AD%D8%AA%D8%AF%D9%85%D8%A9-%D9%85%D9%86%D8%AA%D8%B5%D9%86%D9%8A%D8%B9/?amp=1,تزامنا مع حرب إقليمية محتدمة .. من  تصنيع سلاحنا  بعهد مرسى إلى إنتاج الألعاب النارية بزمن السيسى !! ,20260315T134500Z,https://fjp.best/wp-content/uploads/2026/03/%D9%85%D8%B1%D8%B3%D9%89-%D9%88%D8%A7%D9%84%D8%B3%D9%8A%D8%B3%D9%89.jpg,fj-p.com,Arabic,Egypt
https://www.diariodepontevedra.es/blog/lois-caeiro-carta-abierta/refugio-eden-imaginado/202603151503131438205.html,https://www.diariodepontevedra.es/blog/lois-caeiro-carta-abierta/refugio-eden-imaginado/202603151503131438205.amp.html,Refugio en el edén imaginado,20260315T154500Z,https://www.diariodepontevedra.es/media/diariodepontevedra/images/2026/03/15/2026031515041180209.webp,diariodepontevedra.es,Spanish,Spain
https://giadinh.suckhoedoisong.vn/khong-luong-huu-cu-ba-van-song-ung-dung-bi-mat-nam-o-quyet-dinh-nhieu-nguoi-khong-dam-lam-172260315165831604.htm,,"Không lương hưu , cụ bà vẫn sống ung dung : Bí mật nằm ở quyết định nhiều người không dám làm",20260315T141500Z,https://giadinh.mediacdn.vn/zoom/1200_630/296230595582509056/2026/3/15/luong-huu-2-17735685364212074750886-0-0-750-1200-crop-17735685427241047433670.jpg,giadinh.suckhoedoisong.vn,Vietnamese,
https://www.informacion.es/alicante/2026/03/15/vuelven-senderos-primavera-alicante-conoce-127990842.html,https://www.informacion.es/alicante/2026/03/15/vuelven-senderos-primavera-alicante-conoce-127990842.amp.html,"Vuelven los Senderos de Primavera a Alicante : conoce inscripciones , recorridos y fechas señaladas",20260315T151500Z,https://estaticos-cdn.prensaiberica.es/clip/3c1fb77e-366d-4443-93f0-83240f8b97c5_16-9-discover-aspect-ratio_default_0.jpg,informacion.es,Spanish,
https://www.lavoz901.com/noticias/pymes-advierten-que-la-reforma-laboral-es-un-cambio-para-peor-vamos-a-tener-ms-empresas-cerradas.htm,https://www.lavoz901.com/amp/pymes-advierten-que-la-reforma-laboral-es-un-cambio-para-peor-vamos-a-tener-ms-empresas-cerradas.htm,Pymes advierten que la reforma laboral es,20260315T154500Z,https://media.lavoz901.com/fotos-new/2024/10/28/o_1730109219.jpg,lavoz901.com,Spanish,Argentina
https://www.laprensa.com.ar/Ya-lo-dijo-Darwin-569761.note.aspx,https://www.laprensa.com.ar/amp/Ya-lo-dijo-Darwin-569761.note.aspx,Ya lo dijo Darwin,20260315T150000Z,https://www.laprensa.com.ar/Multimedios/Imgs/204334_620.webp?v=4,laprensa.com.ar,Spanish,Argentina
https://lanaciondominicana.com/noticia/presidente-de-cuba-tras-las-protestas-39para-el-vandalismo-y-la-violencia-no/122939/,,"Presidente de Cuba tras las protestas :  Para el vandalismo y la violencia no habrá impunidad  | La Nación Dominicana , Todo tu país , en un solo click ...! ",20260315T154500Z,https://lanaciondominicana.com/imgs_contenido/noticias/2026/03/humo-lp-.jpg,lanaciondominicana.com,Spanish,United States
https://www.tokyoreporter.com/crime/yakuza/yakuza-members-among-7-nabbed-over-ueno-heist/,,Yakuza members among 7 nabbed over Ueno heist,20260315T140000Z,https://www.tokyoreporter.com/wp-content/uploads/Jinryu-Kano.jpg,tokyoreporter.com,English,Japan
https://www.inewsgr.com/362/thessaloniki-synelifthi-38chronos-pou-ekkremouse-se-varos-tou-entalma-gia-klopi-kai-listeia.htm,https://www.inewsgr.com/362/thessaloniki-synelifthi-38chronos-pou-ekkremouse-se-varos-tou-entalma-gia-klopi-kai-listeia.htm.amp,Θεσσαλονίκη : Συνελήφθη 38χρονος που εκκρεμούσε σε βάρος του ένταλμα για κλοπή και ληστεία,20260315T094500Z,,inewsgr.com,Greek,Greece
https://pelop.gr/listeia-ebrismos-kai-klopi-aftokinitou-stin-ileia-syllipseis-ton-katigoroumenon/,https://pelop.gr/listeia-ebrismos-kai-klopi-aftokinitou-stin-ileia-syllipseis-ton-katigoroumenon/?amp=1,"Ληστεία , εμπρησμός και κλοπή αυτοκινήτου στην Ηλεία , συλλήψεις των κατηγορουμένων",20260314T104500Z,https://pelop.gr/wp-content/uploads/2025/06/astinomia1.webp,pelop.gr,Greek,Greece
https://www.thebest.gr/article/824178-sunelifthi-andras-gia-listeia-diakekrimenes-klopes-kai-emprismo-stin-ileia,https://www.thebest.gr/amp/article/824178-sunelifthi-andras-gia-listeia-diakekrimenes-klopes-kai-emprismo-stin-ileia,"Συνελήφθη άνδρας για ληστεία , διακεκριμένες κλοπές και εμπρησμό στην Ηλεία",20260314T111500Z,,thebest.gr,Greek,Greece
https://alfajertv.com/news/palnews/722225.html,https://alfajertv.com/news/palnews/722225.html/amp,  ظنّ نفسه ذكياً … القبض على موظف اختلس 50 ألف شيقل من شركته – تلفزيون الفجر,20260312T100000Z,https://alfajertv.com/wp-content/uploads/2026/03/CDa9R.jpg,alfajertv.com,Arabic,Israel
https://www.express.pk/story/2804316/dacoit-gang-arrested-from-lahore-2804316,https://www.express.pk/story/2804316/dacoit-gang-arrested-from-lahore-2804316?amp=1,لاہور : موٹر سائیکل چوری اور ڈکیتی کی وارداتوں میں ملوث گینگ گرفتار,20260314T100000Z,https://img.express.pk/media/images/umer-2026-03-14t132654-7041773476868-0/umer-2026-03-14t132654-7041773476868-0-600x450.webp,express.pk,Urdu,Pakistan
https://www.antaranews.com/berita/5468143/perampokan-dan-pembunuhan-di-bekasi-murni-motif-ekonomi,https://m.antaranews.com/amp/berita/5468143/perampokan-dan-pembunuhan-di-bekasi-murni-motif-ekonomi,Perampokan dan pembunuhan di Bekasi murni motif ekonomi,20260311T113000Z,https://cdn.antaranews.com/cache/1200x800/2026/03/11/1000747564.jpg,antaranews.com,Indonesian,Indonesia
https://baomoi.com/bat-doi-tuong-truy-na-khi-dang-tron-chay-tren-tuyen-quoc-lo-1-c54653877.epi,,Bắt đối tượng truy nã khi đang trốn chạy trên tuyến Quốc lộ 1,20260310T064500Z,,baomoi.com,Vietnamese,Vietnam
https://www.publimetro.co/bogota/2026/03/11/impresionante-mujer-se-defendio-a-golpes-del-ladron-que-con-arma-de-fuego-pretendia-robarla-en-su-lugar-de-trabajo/,,Mujer enfrentó a ladrón armado y evitó atraco en droguería de Bosa – Publimetro Colombia,20260311T163000Z,https://www.publimetro.co/resizer/v2/VIFUC5BKSRHN7FZ3AXCDVMHI7Y.png?smart=true&auth=3fd592af664ff0daa5305d37090a14130550f10bab4135c7b745bf8286bd7db5,publimetro.co,Spanish,Colombia
https://www.pressdemocrat.com/2026/03/11/american-canyon-man-used-note-to-rob-four-banks-investigator-says/,,"American Canyon man used note to rob four banks , investigator says",20260311T233000Z,https://www.pressdemocrat.com/wp-content/uploads/2026/02/0530-bus-l-gavel-1-42-1-1.jpg,pressdemocrat.com,English,United States
https://www.patrisnews.com/amaliada-synelifthi-andras-gia-listeies-kai-emprismo/,,Αμαλιάδα : Συνελήφθη άνδρας για ληστείες και εμπρησμό - PatrisNews,20260314T133000Z,https://www.patrisnews.com/wp-content/uploads/2026/02/peripoliko-astynomia-1136x630.jpg,patrisnews.com,Greek,Greece
https://www.viva.co.id/berita/nasional/1885623-blak-blakan-soal-alasan-perampokan-sadis-tewaskan-pensiunan-jict-ermanto-usman-polisi-sebut-motifnya-ekonomi,https://www.viva.co.id/amp/berita/nasional/1885623-blak-blakan-soal-alasan-perampokan-sadis-tewaskan-pensiunan-jict-ermanto-usman-polisi-sebut-motifnya-ekonomi,"Blak - blakan Soal Alasan Perampokan Sadis Tewaskan Pensiunan JICT Ermanto Usman , Polisi Sebut Motifnya Ekonomi",20260312T004500Z,https://thumb.viva.co.id/media/frontend/thumbs3/2026/03/11/69b11af0ef4b5-dirreskrimum-pmj-kombes-pol-iman-imanuddin-kedua-kiri-dan-kabid-humas-pmj-kombes-pol-budi-hermanto-kedua-kanan_gemini_1265_711.jpg,viva.co.id,Indonesian,Indonesia
https://jambi.tribunnews.com/jambi/1191339/nenek-tunarungu-di-bungo-jambi-jadi-korban-perampokan-cicin-2-mayam-digondol-maling,,"Nenek Tunarungu di Bungo Jambi Jadi Korban Perampokan , Cincin 2 Mayam Digondol Maling",20260309T053000Z,https://asset.tribunnews.com/J1vyHrrcWlNFiwoirPcLaeT6HjY=/1200x675/filters:upscale():quality(30):format(webp):focal(0.5x0.5:0.5x0.5)/jambi/foto/bank/originals/Petugas-kepolisian-memasang-garis-polisi-di-TKP.jpg,jambi.tribunnews.com,Indonesian,Indonesia
https://www.minuto30.com/capturados-atraco-terminal-sur-medellin/1700895/,https://www.minuto30.com/amp/capturados-atraco-terminal-sur-medellin/1700895/,Intento de atraco terminó mal : víctima se enfrentó a ladrones cerca de la Terminal del Sur,20260311T213000Z,https://staticprd.minuto30.com/wp-content/uploads/2026/03/victima-se-enfrento-a-ladrones-cerca-de-la-Terminal-del-Sur.webp,minuto30.com,Spanish,Colombia
https://www.manoramanews.com/crime/kuttapathram/2026/03/11/kerala-marriage-fraud-thief-caught.html,https://www.manoramanews.com/crime/kuttapathram/2026/03/11/kerala-marriage-fraud-thief-caught.amp.html,14 ജില്ലകളിലും ഭാര്യമാര്‍ ;  കല്യാണ രാമൻ  പിടിയില്‍,20260311T180000Z,https://img.manoramanews.com/content/dam/mm/mnews/archive/crime/kuttapathram/images/2026/3/11/marriage-police.jpg,manoramanews.com,Malayalam,India
https://baomoi.com/cong-an-can-tho-bat-giu-nhom-dan-canh-cuop-tai-san-tai-lien-hoa-bao-thap-c54686917.epi,,Công an Cần Thơ bắt giữ nhóm dàn cảnh cướp tài sản tại Liên Hoa Bảo Tháp,20260314T004500Z,,baomoi.com,Vietnamese,Vietnam
https://www.tothemaonline.com/Article/455457/mparaz-syllhpsewn-heiropedes-se-tessera-proswpa---lhsteia-epithesh-kloph-bia-sthn-oikogeneia-kai-plastoproswpia-se-stoheymenes-epiheirhseis-,,"Μπαράζ συλλήψεων : Χειροπέδες σε τέσσερα πρόσωπα - Ληστεία , επίθεση , κλοπή , βία στην οικογένεια και πλαστοπροσωπία σε στοχευμένες επιχειρήσεις",20260311T053000Z,https://www.tothemaonline.com/img/path/29406648-f3bb-4eb0-bee6-9950978354f9_2ff20f0f-512c-4903-b0b0-d1e9db43afa4_peripoliko-nyxta-3.jpg,tothemaonline.com,Greek,Cyprus
https://www.maalaimalar.com:443/news/national/kerala-near-the-man-arrested-for-married-22-women-813011,https://www.maalaimalar.com/amp/news/national/kerala-near-the-man-arrested-for-married-22-women-813011,22 பெண்களை மணந்த கல்யாண மன்னன் - கைதானதால் அம்பலமான லீலைகள் | kerala near The Man arrested for Married 22 Women,20260313T023000Z,https://media.maalaimalar.com/h-upload/2026/03/13/27323426-new-project-22.jpg,maalaimalar.com,Tamil,India
https://baomoi.com/vu-giat-day-chuyen-o-lien-hoa-bao-thap-cong-an-khuyen-cao-nguoi-dan-c54673584.epi,,Vụ giật dây chuyền ở Liên Hoa Bảo Tháp : Công an khuyến cáo người dân,20260312T091500Z,,baomoi.com,Vietnamese,Vietnam
https://www.mskagency.ru/materials/3539727,,Более 10 тыс . преступлений зарегистрировано в Подмосковье в январе – феврале,20260313T080000Z,,mskagency.ru,Russian,Russia
https://www.sirajlive.com/criminal-who-committed-marriage-fraud-and-robbery-arrested.html,,വിവാഹത്തട്ടിപ്പും കവര്‍ച്ചയും പതിവാക്കിയ കുറ്റവാളി പിടിയില്‍,20260311T171500Z,https://assets.sirajlive.com/2026/03/untitled-10-2.jpg,sirajlive.com,Malayalam,India
https://dantri.com.vn/phap-luat/hai-doi-tuong-gay-ra-lien-tiep-cac-vu-trom-tren-dia-ban-tinh-gia-lai-20260311154018565.htm,,Hai đối tượng gây ra liên tiếp các vụ trộm trên địa bàn tỉnh Gia Lai,20260311T093000Z,https://cdnphoto.dantri.com.vn/gWc0CfkV5zkWBXcMc9HSO_K2z1Q=/zoom/1200_630/2026/03/11/65103194014111473177219927733192437108076268n-cropped-1773218083174.jpg,dantri.com.vn,Vietnamese,Vietnam
https://www.1in.am/3692422.html,,Մեկ օրում հայտնաբերվել է 5 հետախուզվող . ՆԳՆ,20260313T220000Z,https://www.1in.am/assets/uploads/2026/03/1000-115-540x360.jpg,1in.am,Armenian,Armenia
https://www.naftemporiki.gr/society/2083492/cheiropedes-se-dyo-gia-listeia-klopes-tsanton-me-motosykleta/,,Χειροπέδες σε δύο για ληστεία - κλοπές τσαντών με μοτοσυκλέτα,20260310T113000Z,https://www.naftemporiki.gr/wp-content/uploads/2026/03/listes-motosykleta.webp,naftemporiki.gr,Greek,Greece
https://daerah.sindonews.com/read/1686197/6/viral-perampokan-sadis-di-spbu-kebalen-bekasi-polisi-buru-4-pelaku-1773302632,https://daerah.sindonews.com/newsread/1686197/6/viral-perampokan-sadis-di-spbu-kebalen-bekasi-polisi-buru-4-pelaku-1773302632,"Viral Perampokan Sadis di SPBU Kebalen Bekasi , Polisi Buru 4 Pelaku",20260312T091500Z,https://pict.sindonews.net/dyn/850/pena/news/2026/03/12/6/1686197/viral-perampokan-sadis-di-spbu-kebalen-bekasi-polisi-buru-4-pelaku-mys.jpg,daerah.sindonews.com,Indonesian,Indonesia
https://www.philenews.com/kipros/astinomika/article/1693671/chiropedes-se-tessera-prosopa-gia-listia-via-stin-ikogenia-ke-plastoprosopia-ekatontades-katangelies-se-elegchous-tis-astinomias/,,"Αστυνομία : Τέσσερις συλλήψεις για ληστεία , επίθεση και κλοπή",20260311T064500Z,https://www.philenews.com/wp-content/uploads/2026/01/b_astinomia-1.jpg,philenews.com,Greek,Cyprus
https://www.cp24.com/local/hamilton/2026/03/10/hamilton-police-arrest-3-individuals-in-connection-with-march-2024-shooting/,,Flamborough shooting : Hamilton police arrest 3 suspects,20260310T224500Z,https://www.cp24.com/resizer/v2/54VX6CP4Y3Q6X6GVWF7QN4EQKA.jpg?smart=true&auth=f44f6aa5ac9673070fed2889f4af0ac4505d54600aba5155eece7af1ca6b8129,cp24.com,English,Canada
https://cand.com.vn/Ban-tin-113/bat-nhom-doi-tuong-dan-canh-cuop-giat-tai-san-tai-khu-lien-hoa-bao-thap-i799505/,https://amp.cand.com.vn/Ban-tin-113/bat-nhom-doi-tuong-dan-canh-cuop-giat-tai-san-tai-khu-lien-hoa-bao-thap-i799505/,Bắt nhóm đối tượng dàn cảnh cướp giật tài sản tại Khu Liên Hoa Bảo Tháp - Báo Công an nhân dân điện tử,20260313T163000Z,,cand.com.vn,Vietnamese,Vietnam
https://www.eurointegration.com.ua/news/2026/03/10/7232920/,https://www.eurointegration.com.ua/news/2026/03/10/7232920/index.amp,Зеленський назвав поведінку Угорщини щодо інкасаторів та коштів  Ощаду  бандитизмом,20260310T211500Z,https://img.eurointegration.com.ua/images/doc/7/5/750036a-00.jpg,eurointegration.com.ua,Ukrainian,Ukraine
https://www.haberler.com/guncel/bahcelievler-de-silahli-soygun-8-supheli-gozaltina-alindi-19646054-haberi/,https://www.haberler.com/amp/bahcelievler-de-silahli-soygun-8-supheli-gozaltina-alindi-19646054-haberi/,İstanbulda Kuyumcukentten uzun namlulu silahlarla yapılan soyguna ilişkin 8 şüpheli yakalandı,20260311T091500Z,,haberler.com,Turkish,Turkey
http://www.haberler.com/guncel/bahcelievler-de-silahli-soygun-8-supheli-gozaltina-alindi-19646054-haberi/,https://www.haberler.com/amp/bahcelievler-de-silahli-soygun-8-supheli-gozaltina-alindi-19646054-haberi/,İstanbulda Kuyumcukentten uzun namlulu silahlarla yapılan soyguna ilişkin 8 şüpheli yakalandı,20260311T084500Z,,haberler.com,Turkish,Turkey
"https://www.farmer.pl/fakty/ukradli-z-pastwisk-12-bykow-i-jalowek-policja-zlapala-5-zlodziei-bydla-na-podlasiu,173825.html",,Ukradli z pastwisk 12 byków i jałówek . Policja złapała 5 złodziei bydła na Podlasiu,20260308T230000Z,https://pliki.farmer.pl/i/23/18/17/231817_r2_940.jpg,farmer.pl,Polish,Poland
https://www.whio.com/news/local/police-looking-suspect-after-theft-escalates-robbery-huber-heights-kroger/5UTMAB4WGNE6LBQK2RP77LQQDY/,https://www.whio.com/news/local/police-looking-suspect-after-theft-escalates-robbery-huber-heights-kroger/5UTMAB4WGNE6LBQK2RP77LQQDY/?outputType=amp,Police looking for suspect after theft escalates to robbery at Huber Heights Kroger,20260311T181500Z,https://cmg-cmg-tv-10040-prod.cdn.arcpublishing.com/resizer/v2/https%3A%2F%2Fcloudfront-us-east-1.images.arcpublishing.com%2Fcmg%2F4GSMPVUCRJEHNPVJA34XQREEQ4.jpg?auth=a6c2528d6636e2b3bf261f9471cdad0a7e2695baa04bbaa665972f18048d5e0c&smart=true,whio.com,English,United States
https://kenh14.vn/tu-vu-dan-canh-giat-day-chuyen-lo-duong-day-toi-pham-phia-sau-215260314074501474.chn,https://m.kenh14.vn/tu-vu-dan-canh-giat-day-chuyen-lo-duong-day-toi-pham-phia-sau-215260314074501474.chn,Chân dung các đối tượng vừa bị bắt trong vụ dàn cảnh cướp giật tài sản tinh vi tại Liên Hoa Bảo Tháp,20260314T024500Z,,kenh14.vn,Vietnamese,Vietnam
https://soha.vn/chan-dung-cac-doi-tuong-vua-bi-bat-trong-vu-dan-canh-cuop-giat-tai-san-nghiem-trong-tai-lien-hoa-bao-thap-198260314000826312.htm,https://m.soha.vn/chan-dung-cac-doi-tuong-vua-bi-bat-trong-vu-dan-canh-cuop-giat-tai-san-nghiem-trong-tai-lien-hoa-bao-thap-198260314000826312.htm,Chân dung các đối tượng vừa bị bắt trong vụ dàn cảnh cướp giật tài sản nghiêm trọng tại Liên Hoa Bảo Tháp,20260314T041500Z,,soha.vn,Vietnamese,Vietnam
https://www.jagran.com/world/america-indianamerican-jeweler-robbed-in-fremont-ca-18m-heist-40171333.html,,कैलिफोर्निया में हॉलीवुड स्टाइल में डकैती : नकाबपोश बदमाशों ने भारतीय - अमेरिकी परिवार के स्टोर से लूटे 16 करोड़ के गहने - indianamerican jeweler robbed in fremont ca 18m heist,20260314T104500Z,,jagran.com,Hindi,India
https://www.ansa.it/umbria/notizie/2026/03/12/save-the-children-a-terni-integrazione-antisociale-tra-minori-per-spaccio_2dd6b9a0-c548-4ae3-9a1d-fc891f395460.html,https://www.ansa.it/amp/umbria/notizie/2026/03/12/save-the-children-a-terni-integrazione-antisociale-tra-minori-per-spaccio_2dd6b9a0-c548-4ae3-9a1d-fc891f395460.html,"Save the children , a Terni  integrazione antisociale  tra minori per spaccio e furti - Notizie",20260312T091500Z,https://www.ansa.it/webimages/img_1129x635/2023/11/15/e92383dd4aecd108e490ec8b13c88d58.jpg,ansa.it,Italian,Italy
https://www.lykavitos.gr/news/greece/synelifthisan-oi-listes-me-ti-mixani-pou-eklevan-tsantes-apo-aytokinita,https://www.lykavitos.gr/news/greece/synelifthisan-oi-listes-me-ti-mixani-pou-eklevan-tsantes-apo-aytokinita/amp,Συνελήφθησαν οι ληστές με τη μηχανή που έκλεβαν τσάντες από αυτοκίνητα,20260311T000000Z,https://www.lykavitos.gr/sites/default/files/styles/social_image/public/2026-03/mixanes-listes-1.jpg?itok=w_JyKDC0,lykavitos.gr,Greek,Greece
https://www.biobiochile.cl/noticias/nacional/region-del-bio-bio/2026/03/11/vecinos-de-lomas-en-concepcion-afirman-que-banda-usaria-drones-para-vigilar-sector-y-concretar-robos.shtml,,Vecinos de Lomas en Concepción afirman que banda usaría drones para vigilar sector y concretar robos | Nacional,20260311T214500Z,https://media.biobiochile.cl/wp-content/uploads/2026/03/social-banda-drones-robos-lomas-concepcion.jpg,biobiochile.cl,Spanish,Chile
https://www.star.com.tr/guncel/kadin-kiliginda-100-bin-liralik-soygun-600-saatlik-iz-suruldu-haber-2002467/,https://m.star.com.tr/amp/guncel/kadin-kiliginda-100-bin-liralik-soygun-600-saatlik-iz-suruldu-haber-2002467/,Kadýn kýlnda 100 bin liralýk soygun ... 600 saatlik iz sürld,20260311T140000Z,https://imgs.stargazete.com/imgsdisk/2026/03/11/kadin-kiliginda-100-bin-l-645_2-41.jpg,star.com.tr,Turkish,Turkey
https://www.index.hr/vijesti/clanak/zastitarka-21-u-varazdinu-sprijecila-pokusaj-kradje-ozlijedjena-je/2769119.aspx?index_tid=948114&index_ref=naslovnica_vijesti_najnovije_d,https://www.index.hr/amp/vijesti/clanak/zastitarka-21-u-varazdinu-sprijecila-pokusaj-kradje-ozlijedjena-je/2769119.aspx,"Zaštitarka ( 21 ) u Varaždinu spriječila pokušaj krađe , ozlijeđena je",20260309T114500Z,https://ip.index.hr/remote/bucket.index.hr/b/index/e0e0f0bf-df38-47c6-873b-d14a04dd6a74.png?fb_wtrmrk=vijesti.jpg&mode=crop&format=png,index.hr,Croatian,Croatia
https://www.kens5.com/article/news/crime/robbery-suspect-micah-parsons-jersey-san-antonio-police-tips-crimes/273-e85f73ce-b767-4bcb-9b62-c8a223edec88,,Robbery suspect wearing Micah Parsons Cowboys jersey wanted by San Antonio police,20260309T030000Z,https://media.kens5.com/assets/KENS/images/a8701d8d-46d9-4129-b255-0cbb5a0b1faa/20260308T215354/a8701d8d-46d9-4129-b255-0cbb5a0b1faa_1140x641.jpg,kens5.com,English,United States
https://aif.ru/politics/world/kyodo-v-tokio-arestovali-chlenov-yakudzy-ukravshih-2-7-mln,https://aif.ru/amp/politics/world/kyodo-v-tokio-arestovali-chlenov-yakudzy-ukravshih-2-7-mln,"Kyodo : в Токио арестовали членов якудзы , укравших $2 , 7 млн",20260315T071500Z,https://aif-s3.aif.ru/images/045/438/9de456a957de6b84936581bc1a5aff9d.webp,aif.ru,Russian,Russia
https://baomoi.com/bat-nhom-dan-canh-cuop-giat-tai-khu-tham-quan-noi-tieng-o-can-tho-c54688381.epi,,Bắt nhóm dàn cảnh cướp giật tại khu tham quan nổi tiếng ở Cần Thơ,20260314T034500Z,,baomoi.com,Vietnamese,Vietnam
https://www.ilrestodelcarlino.it/reggio-emilia/cronaca/rapina-allecu-di-bagnolo-arrestato-un-48enne-1d295030,,"Rapina allEcu di Bagnolo , arrestato un 48enne",20260314T101500Z,https://www.ilrestodelcarlino.it/image-service/view/acePublic/alias/contentid/Y2YxNDJmYjUtNjk2YS00/0/i-carabinieri-all-ecu-di-bagnolo.jpg?f=16:9,ilrestodelcarlino.it,Italian,Italy
https://www.prokerala.com/news/articles/a1739322.html,,"Two habitual offenders held in Delhi ; stolen motorcycle , 14 mobile phones recovered",20260314T110000Z,,prokerala.com,English,India
https://www.wfmz.com/news/area/poconos-coal/monroe-county/stroudsburg-man-arrested-in-chestnuthill-township-bank-robbery/article_21235537-e090-44d7-811a-8c5b3d6e6ae6.html,,Stroudsburg man arrested in Chestnuthill Township bank robbery,20260311T160000Z,https://bloximages.newyork1.vip.townnews.com/wfmz.com/content/tncms/assets/v3/editorial/e/b4/eb48fc10-9ead-11ee-b762-735417138980/6581fe65b676a.image.jpg?crop=1920%2C1008%2C0%2C35,wfmz.com,English,United States
