url,title,domain,language,sourcecountry,error,timestamp
https://g1.globo.com/sp/sao-paulo/noticia/2026/03/15/tentativa-de-roubo-a-farmacia-termina-com-suspeito-morto-apos-troca-de-tiros-na-zona-sul-de-sp.ghtml,Tentativa de roubo a farmácia termina com suspeito morto após troca de tiros na Zona Sul de SP,g1.globo.com,Portuguese,Brazil,httpx/requests 错误: Client error '403 Forbidden' for url 'https://g1.g,2026-03-16T13:35:57.536702
https://www.freiepresse.de/mittelsachsen/freiberg/falschaussage-und-diebstahl-diese-faelle-werden-am-amtsgericht-freiberg-verhandelt-artikel14173389,Falschaussage und Diebstahl : Diese Fälle werden am Amtsgericht Freiberg verhandelt,freiepresse.de,German,Germany,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T13:36:30.421112
https://www.rediff.com/news/report/gold-chain-stolen-at-religious-event-in-beed/20260315.htm,Gold Chain Theft at Beed Religious Gathering : What Happened ? ,rediff.com,English,India,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T13:37:11.157340
https://www.vetogate.com/5614999,القبض على سيدتين بتهمة سرقة مكافأة نهاية خدمة مسن ببولاق الدكرور,vetogate.com,Arabic,Egypt,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:37:23.799747
https://www.welt.de/regionales/hamburg/article69b6b482fc05063917a4c15c/polizei-nimmt-fuenf-taschendiebe-auf-der-reeperbahn-fest.html,Polizei nimmt fünf Taschendiebe auf der Reeperbahn fest,welt.de,German,Germany,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T13:38:14.434066
https://www.dostor.org/5459195,سقوط سيدتي الصاغة بعد سرقة فيزا مسن وتبديلها,dostor.org,Arabic,Egypt,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:38:17.782150
https://www.adnradio.cl/2026/03/15/exgoleador-de-la-u-estaba-con-su-hijo-de-7-meses-lo-que-se-sabe-de-la-violenta-encerrona-a-tres-futbolistas-en-santiago/,Exgoleador de la U estaba con su hijo de 7 meses : lo que se sabe de la violenta encerrona a tres futbolistas en Santiago,adnradio.cl,Spanish,Chile,httpx/requests 错误: The read operation timed out,2026-03-16T13:39:24.660653
https://indianexpress.com/article/cities/chandigarh/25-year-old-arrested-for-snatching-gold-earrings-from-elderly-woman-10583627/,  Caught in the Chase : Son Nabs Snatcher in Manimajra as Chandigarh Police Report Spurt in Weekend Thefts,indianexpress.com,English,India,httpx/requests 错误: Client error '403 Forbidden' for url 'https://indi,2026-03-16T13:39:41.990591
https://www.elancasti.com.ar/espectaculo/arrestaron-una-ex-gran-hermano-robo-n607907,Arrestaron a una ex Gran Hermano por robo,elancasti.com.ar,Spanish,Argentina,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:40:13.015885
https://www.weser-kurier.de/landkreis-diepholz/stadt-syke/diebstahl-von-gasflaschen-in-syke-polizei-sucht-zeugen-doc84ziio711fortuaqd8a,Diebstahl von Gasflaschen in Syke : Polizei sucht Zeugen,weser-kurier.de,German,Germany,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T13:40:54.737618
https://www.bursadabugun.com/haber/bursa-de-feci-son-akima-kapilip-hayatini-kaybetti-1902059.html,Bursade feci son ! Akıma kapılıp hayatını kaybetti,bursadabugun.com,Turkish,Turkey,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:41:12.337079
https://www.zdnet.fr/guide-achat/comment-activer-la-protection-avancee-sur-android-16-et-pourquoi-le-faire-491856.htm,Comment activer la protection avancée sur Android 16 et pourquoi ... ,zdnet.fr,French,France,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:41:20.133645
https://telegrafi.com/nga-cmimi-i-naftes-te-balluku-berisha-i-pergjigjet-rames-dhe-fton-shqiptaret-ne-proteste/,"Nga çmimi i naftës te Balluku , Berisha i përgjigjet Ramës dhe fton shqiptarët në protestë",telegrafi.com,Albanian,Kosovo,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T13:42:08.145565
https://www.aol.com/finance/soon-ex-husband-opened-credit-140000753.html,My soon to be ex - husband opened new credit cards in my name and maxed them out . How can I ensure he gets the debt in the divorce ? ,aol.com,English,United States,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:42:11.947349
https://zaxid.net/u_dnipri_nevidomi_pid_chas_napadu_namagalis_vikrasti_suddyu_n1632602,Напад на суддю в Дніпрі 13 березня : стали відомі деталі,zaxid.net,Ukrainian,Ukraine,httpx/requests 错误: Client error '403 Forbidden' for url 'https://zaxi,2026-03-16T13:42:25.721346
https://www.parlamentnilisty.cz/politika/politici-volicum/Konecna-KSCM-Den-ktery-nebyl-jen-politickym-zvratem-na-mape-Evropy-788472,"Konečná ( KSČM ): Den , který nebyl jen politickým zvratem na mapě Evropy | ParlamentniListy . cz – politika ze všech stran",parlamentnilisty.cz,Czech,Czech Republic,httpx/requests 错误: timed out,2026-03-16T13:43:37.131836
https://tnonline.uol.com.br/noticias/parana/homem-morre-em-confronto-com-a-pm-apos-roubo-de-carro-e-acidente-no-pr-1072937,Homem morre em confronto com a PM após roubo de carro e acidente no PR,tnonline.uol.com.br,Portuguese,Brazil,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T13:44:11.169479
https://ramadantime.dostor.org/5459268,مواعيد عرض الحلقة 26 من مسلسل فن الحرب,ramadantime.dostor.org,Arabic,Egypt,httpx/requests 错误: Client error '403 Forbidden' for url 'https://rama,2026-03-16T13:44:13.794335
https://timesofindia.indiatimes.com/city/aurangabad/forest-dept-enhances-vigil-in-nashik-sambhajinagar-amid-lpg-supply-delay/articleshow/129587758.cms,Lpg : Forest dept enhances vigil in Nashik & Sambhajinagar amid LPG supply delay | Chhatrapati Sambhajinagar News,timesofindia.indiatimes.com,English,India,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T13:44:45.909504
https://www.index.hr/vijesti/clanak/hrvat-koji-je-u-linzu-nozem-ubio-afganistanca-priznao-krivnju/2771402.aspx,Hrvat koji je u Linzu nožem ubio Afganistanca i drugog ranio priznao krivnju,index.hr,Croatian,Croatia,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:44:49.278218
https://www.larazon.es/castilla-y-leon/prision-robar-almacen-restaurante-salamanca-dejarse-alli-documentacion_2026031569b6c980d489bf782e1ad90f.html,A prisión tras robar en el almacén de un restaurante de Salamanca y dejarse allí su documentación,larazon.es,Spanish,Spain,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T13:45:21.769787
https://www.nuevodiarioweb.com.ar/policiales/info-santiago-estero-el-ultimo-romantico-robo-mas-de-2-4-millones-y-lo-gasto-en-ropa-para-su-novia.htm,"  El último romántico : robó más de $2 , 4 millones y lo gastó en ropa para su novia",nuevodiarioweb.com.ar,Spanish,Argentina,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:45:39.894250
https://www.kocaeligazetesi.com.tr/haber/27636369/hodri-meydan-bu-duzen-degisecek,Hodri Meydan : Bu düzen değişecek,kocaeligazetesi.com.tr,Turkish,Turkey,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:45:51.146922
https://hindi.business-standard.com/money/income-tax-rules-on-wife-sip-investment-clubbing-provisions-id-512113,Income Tax and SIP : पत्नी के नाम पर कर रहे हैं SIP ? सावधान ! टैक्स बचाने का यह दांव आपको डाल सकता है मुश्किल में,hindi.business-standard.com,Hindi,India,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T13:46:23.265000
https://www.diariopopular.com.ar/policiales/estafas-las-carceles-denuncian-50-casos-dia-el-amba-n890770,Estafas desde las cárceles : denuncian 50 casos por día en el AMBA,diariopopular.com.ar,Spanish,Argentina,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:46:28.782384
https://www.haberts.com/bursada-elektrik-diregine-cikan-kisi-akima-kapildi,Bursada Elektrik Direğine Çıkan Kişi Akıma Kapıldı - Trabzon Haber | Son Dakika Trabzonspor Gelişmeleri ve Yerel Haberler,haberts.com,Turkish,Turkey,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:46:35.108989
https://pnn.ps/news/720682,مستعمرون يعتدون على مواطن وابنته في قصرة جنوب نابلس,pnn.ps,Arabic,Israel,httpx/requests 错误: Client error '403 Forbidden' for url 'https://pnn.,2026-03-16T13:46:53.982497
https://www.lanacion.com.ar/lifestyle/pajarito-suarez-mason-la-intimidad-de-uno-de-los-mas-brutales-jefes-de-la-dictadura-nid15032026/,"  Pajarito  Suárez Mason , la intimidad de uno de los más brutales jefes de la dictadura",lanacion.com.ar,Spanish,Argentina,httpx/requests 错误: The read operation timed out,2026-03-16T13:47:31.753578
https://www.elobservador.com.uy/espana/miradas/europa-condena-trump-pero-necesita-putin-ucrania-corta-gas-ruso-hungria-y-estonia-destrabar-ayuda-n6037447,Europa condena a Trump pero necesita a Putin : Ucrania corta gas ruso a Hungría y Estonia para destrabar ayuda,elobservador.com.uy,Spanish,Uruguay,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:47:38.198132
https://kohajone.com/aktualitet/reagon-sali-berisha-pas-podcastit-te-kryeministrit-rama/,Reagon Sali Berisha pas Podcastit të kryeministrit Rama,kohajone.com,Albanian,Albania,httpx/requests 错误: timed out,2026-03-16T13:48:16.548931
https://baotintuc.vn/an-ninh-trat-tu/tam-giu-hinh-su-5-doi-tuong-trong-vu-giat-day-chuyen-o-khu-du-lich-tan-hue-vien-20260315210320730.htm,Tạm giữ hình sự 5 đối tượng trong vụ giật dây chuyền ở Khu du lịch Tân Huê Viên,baotintuc.vn,Vietnamese,Vietnam,httpx/requests 错误: [SSL: UNSAFE_LEGACY_RENEGOTIATION_DISABLED] unsafe,2026-03-16T13:48:28.282489
https://timesofindia.indiatimes.com/technology/gaming/steam-parent-valve-responds-to-new-yorks-mystery-boxes-gambling-lawsuit-we-dont-believe/articleshow/129590610.cms,Steam parent Valve responds to New York  mystery boxe gambling lawsuit :  We dont believe … ,timesofindia.indiatimes.com,English,India,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T13:49:16.430484
https://www.botasot.info/shqiperia/2459598/ceshtja-balluku-eshte-mbyllur-berisha-i-pergjigjet-rames-mbaron-vetem-me-largimin-tend/,"  shtja Balluku është mbyllur , Berisha i përgjigjet Ramës : Mbaron vetëm me largimin tënd",botasot.info,Albanian,Albania,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T13:50:07.988174
https://maliactu.net/zelensky-accuse-russie-drones-shahed-iran/,Conflit Ukrainien | Zelensky Accuse La Russie De Livrer Des Drones Shahed à LIran,maliactu.net,French,Mali,httpx/requests 错误: Client error '403 Forbidden' for url 'https://mali,2026-03-16T13:50:30.729483
https://www.noticiasdelacalle.com.ar/noticias/2026/03/15/161301-operativos-policiales-en-posadas-cinco-detenidos-y-varios-objetos-recuperados,Operativos policiales en Posadas : cinco detenidos y varios objetos recuperados,noticiasdelacalle.com.ar,Spanish,Argentina,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:50:48.412358
https://www.elrancaguino.cl/2026/03/15/robo-de-cables-produjo-combustion-de-trazado-de-fibra-optica-en-san-fernando/,Robo de cables produjo combustión de trazado de fibra óptica en San Fernando,elrancaguino.cl,Spanish,Chile,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:51:36.437723
"https://www.bladna.nl/autos-gestolen-spanje-marokkaanse-markt-klassieke-modellen,69023.html",33 . 000 auto gestolen in Spanje : Marokkaanse markt  dol op klassieke modellen  ,bladna.nl,Dutch,Netherlands,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:52:02.206741
https://www.zazoom.it/2026-03-15/liguria-imperia-al-sicuro-levante-sotto-allerta-gialla/18840445/,Liguria | Imperia al sicuro Levante sotto allerta gialla,zazoom.it,Italian,Italy,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T13:52:17.383446
https://www.diarioeldia.cl/noticias/2026/03/15/133309-carabinero-en-retiro-repelio-asalto-en-el-rosario-y-abatio-a-delincuentes,Carabinero en retiro repelió asalto en El Rosario y abatió a delincuentes,diarioeldia.cl,Spanish,Chile,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:52:38.432868
https://www.zazoom.it/2026-03-15/livorno-controlli-dei-carabinieri-in-piazza-saragat-arrestato-65enne-ricercato/18840626/,Livorno controlli dei carabinieri in piazza Saragat | arrestato 65enne ricercato,zazoom.it,Italian,Italy,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T13:53:15.513475
https://www.aol.com/articles/eccentric-friend-entered-her-life-004225706.html,"An eccentric new friend entered her life . Then things took a strange , expensive turn",aol.com,English,United States,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:53:22.287284
https://www.inewsgr.com/184/chardalias-apo-to-ilion-paradidoume-asfaleis-kai-sygchronous-chorous-paichnidiou-gia-ta-paidia-mas.htm,Χαρδαλιάς από το Ίλιον : « Παραδίδουμε ασφαλείς και σύγχρονους χώρους παιχνιδιού για τα παιδιά μας » ,inewsgr.com,Greek,Greece,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:53:32.580176
https://www.heraldseries.co.uk/news/25937803.wallingford---woman-stole-7-500-george-hotel-court-hears/,"Wallingford - Woman stole £7 , 500 from The George Hotel , ",heraldseries.co.uk,English,United Kingdom,httpx/requests 错误: Client error '429 Too Many Requests' for url 'http,2026-03-16T13:53:39.135362
https://www.countytimes.co.uk/news/25937736.mountain-warehouse-thief-sentenced-aberystwyth-offences/,Mountain Warehouse thief sentenced for Aberystwyth offences,countytimes.co.uk,English,United Kingdom,httpx/requests 错误: Client error '429 Too Many Requests' for url 'http,2026-03-16T13:53:58.559884
https://www.brentwoodlive.co.uk/news/25937897.police-probe-dinner-service-stolen-harlow-next/,Police probe after dinner service stolen from Harlow Next,brentwoodlive.co.uk,English,United Kingdom,httpx/requests 错误: Client error '429 Too Many Requests' for url 'http,2026-03-16T13:54:01.247457
https://www.lacapitalmdp.com/san-martin-el-hombre-detras-del-heroe-daniel-miguez-rescata-episodios-desconocidos-de-su-vida/,"San Martín , el hombre detrás del héroe : Daniel Miguez rescata episodios desconocidos de su vida",lacapitalmdp.com,Spanish,Argentina,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T13:54:35.657572
https://www.dailymail.co.uk/tvshowbiz/article-15637601/oscars-blunders-academy-awards-john-travolta.html,Biggest Oscar blunders ever from La La Land Best Picture gaffe to John Travolta  Adele Dazeem  nightmare,dailymail.co.uk,English,United Kingdom,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T13:55:15.369700
https://www.newstribune.com/news/2026/mar/15/carmakers-warn-us-over-chinese-autos-ahead-of/,Carmakers warn US over Chinese autos ahead of Trump - Xi summit | Jefferson City News Tribune,newstribune.com,English,United States,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:55:43.038089
https://studiob.rs/tramp-ne-znam-da-li-je-ziv-novi-iranski-vrhovni-verski-voda-modztabe-hamnei/,Tramp : Ne znam da li je živ novi iranski vrhovni verski vođa Modžtabe Hamnei,studiob.rs,Serbian,Serbia,"httpx/requests 错误: not enough values to unpack (expected 2, got 1)",2026-03-16T13:55:46.605871
https://www.elfagr.org/5288602,عمرو خالد : 5 قواعد قرآنية مهمة لإدارة حياتك,elfagr.org,Arabic,Egypt,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:56:34.192212
https://www.abc.com.py/internacionales/2026/03/15/la-onu-alerta-de-que-la-ia-multiplica-el-fraude-online-y-desborda-a-muchos-estados/,La ONU alerta de que la IA multiplica el fraude  online  y desborda a muchos Estados - Mundo,abc.com.py,Spanish,Paraguay,httpx/requests 错误: [Errno -3] Temporary failure in name resolution,2026-03-16T13:57:09.353436
https://www.livehindustan.com/national/idfc-first-bank-fraud-two-haryana-government-officials-arrested-201773584912661.html,"IDFC FIRST Bank Fraud Two Haryana Government Officials Arrested हरियाणा सरकार के दो अ​धिकारी गिरफ्तार , एफडी में जमा करने के बजाय शेल कंपनियों में डायवर्ट किए करोड़ों , India News in Hindi",livehindustan.com,Hindi,India,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:57:17.150575
https://ent.ltn.com.tw/news/breakingnews/5371316,身價百億照樣被騙 竹北吊車大王曝詐騙手法,ent.ltn.com.tw,Chinese,Taiwan,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T13:57:54.293487
https://www.thehindu.com/news/national/telangana/karimnagar-police-arrest-12-members-of-cyber-fraud-syndicate/article70746892.ece,Karimnagar Police arrest 12 members of cyber fraud syndicate,thehindu.com,English,India,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T13:58:47.235403
https://www.bursahakimiyet.com.tr/gundem/firari-olan-72-suclu-yakalanarak-turkiye-ye-getirildi-1595984,Firari olan 72 suçlu yakalanarak Türkiyeye getirildi,bursahakimiyet.com.tr,Turkish,Turkey,httpx/requests 错误: [Errno -3] Temporary failure in name resolution,2026-03-16T13:59:30.596249
https://www.thedailystar.net/business/banking/news/bangladesh-bank-raises-credit-card-loan-limit-tk-40-lakh-4129341,Bangladesh Bank raises credit card loan limit to Tk 40 lakh,thedailystar.net,English,Bangladesh,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:59:34.127416
https://www.gazzettadiparma.it/parma/2026/03/15/news/dalla-truffa-della-ballerina-ai-falsi-carabinieri-ecco-cinque-consigli-pratici-per-difendersi-930373/,"Dalla truffa della  ballerina , ai falsi carabinieri : ecco cinque consigli pratici per difendersi",gazzettadiparma.it,Italian,Italy,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:59:39.351545
https://www.kocaeligazetesi.com.tr/haber/27636602/72-suclu-yakalanarak-turkiyeye-getirildi,72 suçlu yakalanarak Türkiyeye getirildi,kocaeligazetesi.com.tr,Turkish,Turkey,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T13:59:59.461992
https://www.spokesman.com/stories/2026/mar/15/save-america-act-would-require-washingtonians-to-m/,SAVE America Act would require Washingtonians to mail photocopies of official IDs with ballot to vote,spokesman.com,English,United States,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:00:31.621828
https://finance.yahoo.com/news/florida-trucking-company-raised-158-142133037.html,"A Florida Trucking Company Raised $158 Million From 2 , 000 Investors by Promising 200 % Monthly Returns – Here Is Exactly How It Worked and Why Every Small Carrier Needs to Read It",finance.yahoo.com,English,United States,httpx/requests 错误: Client error '403 Forbidden' for url 'https://fina,2026-03-16T14:00:36.677909
https://www.marica.bg/svqt/ruja-ignatova-e-jiva-shte-napravi-greshka-germanskite-slujbi-q-debnat,"Ружа Игнатова е жива , ще направи грешка , германските служби ... ",marica.bg,Bulgarian,Bulgaria,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:00:53.572986
https://palembang.tribunnews.com/sumsel/1312960/kebutuhan-butakan-hati-nurani-pemuda-asal-ogan-ilir-bawa-kabur-motor-temannya-di-empat-lawang,"Kebutuhan Butakan Hati Nurani , Pemuda Asal Ogan Ilir Bawa Kabur Motor Temannya di Empat Lawang",palembang.tribunnews.com,Indonesian,Indonesia,httpx/requests 错误: Client error '403 Forbidden' for url 'https://pale,2026-03-16T14:01:27.209452
https://www.dostor.org/5459225,وكيل تموين القليوبية : رفع أسعار أسطوانات الغاز سيواجه بإجراءات صارمة,dostor.org,Arabic,Egypt,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:01:31.220597
https://pmnewsnigeria.com/2026/03/15/hold-mitchy-seyi-tinubu-responsible-vdm-raises-alarm-over-safety/,"  Hold Mitchy , Seyi Tinubu responsible , VDM raises alarm over safety",pmnewsnigeria.com,English,Nigeria,httpx/requests 错误: Client error '403 Forbidden' for url 'https://pmne,2026-03-16T14:01:43.448071
https://www.thehindu.com/news/national/karnataka/astrologer-arrested-for-cheating-it-officer-of-gold-and-silver-worth-35-lakh/article70746156.ece,Astrologer arrested for cheating IT officer of gold and silver worth ₹35 lakh,thehindu.com,English,India,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:02:26.332116
https://www.dostor.org/5459349,محافظ الشرقية يستقبل مدير عام جهاز حماية المستهلك الجديد,dostor.org,Arabic,Egypt,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:02:30.142345
https://www.vetogate.com/5614998,الأشموني يستقبل مدير عام جهاز حماية المستهلك الجديد بالشرقية,vetogate.com,Arabic,Egypt,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:02:39.465736
https://www.yahoo.com/news/articles/maine-morning-star-earns-dozen-124518905.html,Maine Morning Star earns dozen awards in New England journalism competition,yahoo.com,English,United States,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:03:34.914145
https://www.setn.com/News.aspx?NewsID=1807722,行人闖紅燈險遭撞 ！ 肉身擋車踢鐵板 駕駛硬起來提告 | 社會 | 三立新聞網 SETN . COM,setn.com,Chinese,Taiwan,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:04:07.064206
https://www.setn.com/News.aspx?NewsID=1807708,拆開傻眼 ！ 泡椒鳳爪 「 泡椒竟是印的 」 零食包裝視覺套路掀爭議 | 兩岸 ( 大陸 ) | 三立新聞網 SETN . COM,setn.com,Chinese,Taiwan,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:04:56.045865
https://elpais.com/deportes/futbol/2026-03-15/la-finalissima-entre-espana-y-argentina-se-cancela.html,La Finalissima entre España y Argentina se cancela,elpais.com,Spanish,Spain,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:05:48.893480
https://www.ragusanews.com/a-ragusa-fioccano-i-tentativi-di-truffa-telefonica-del-finto-carabiniere/,A Ragusa fioccano i tentativi di truffa telefonica del finto carabiniere,ragusanews.com,Italian,Italy,httpx/requests 错误: The read operation timed out,2026-03-16T14:06:50.146837
https://www.el-balad.com/16881733,Thomas Friedman and the Minnesota Medicaid Halt : The political talk that DOJ says  has no weight  ,el-balad.com,English,Egypt,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:07:54.683012
https://finance.yahoo.com/news/ways-private-credit-pain-could-120000711.html,Here are the ways private - credit pain could hurt your portfolio,finance.yahoo.com,English,United States,httpx/requests 错误: Client error '403 Forbidden' for url 'https://fina,2026-03-16T14:08:04.150569
https://www.foxnews.com/opinion/ai-comes-hefty-charge-you-one-who-gets-stuck-bill,AI revolution threatens major electricity rate hikes for Americans,foxnews.com,English,United States,httpx/requests 错误: Client error '403 Forbidden 1001' for url 'https:/,2026-03-16T14:08:06.440198
https://www.hvzeeland.nl/nieuws/67995-politiehelikopters-ingezet-voor-fiod-onderzoek-harc-team-ingezet/,"Politiehelikopters ingezet voor FIOD - onderzoek , HARC - team ingezet - HVZeeland - Nieuws en achtergronden rond veiligheid en hulpverlening in de provincie Zeeland",hvzeeland.nl,Dutch,Netherlands,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:09:23.805683
https://www.thenational.scot/news/25937759.aberdeenshire-home-raided-part-global-cybercrime-investigation/,Aberdeenshire home raided as part of major global cybercrime investigation,thenational.scot,English,United Kingdom,httpx/requests 错误: timed out,2026-03-16T14:09:58.565752
https://www.tarunmitra.in/state/gujarat/trading-fraud-racket-busted-mastermind-of-rs-1500-crore-cyber/article-132153,"ट्रेडिंग फ्रॉड रैकेट का भंडाफोड़ , 1500 करोड़ के साइबर घोटाले का मास्टरमाइंड गिरफ्तार",tarunmitra.in,Hindi,India,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:10:31.225613
https://www.ilmattinoquotidiano.it/news/ultime-notizie/211319/mendolicchio-non-c-entra-con-il-denaro-sequestrato-dalla-gdf-nell-indagine-sugli-appalti-pubblici-in-capitanata.html, « Mendolicchio non centra con il denaro sequestrato dalla GdF » nellindagine sugli appalti pubblici in Capitanata,ilmattinoquotidiano.it,Italian,,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:10:34.534033
https://www.haberhurriyeti.com/haber/27636158/marka-yatirim-holdinge-safak-operasyonu-mine-tozlu-bicer-ve-4-kisi-gozaltinda,Marka Yatırım Holdinge şafak operasyonu : Mine Tozlu Biçer ve 4 kişi gözaltında - Haber Hürriyeti,haberhurriyeti.com,Turkish,Turkey,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:10:57.252083
https://blueprint.ng/property-dispute-oguejiofor-debunks-viral-allegations-demands-end-to-online-attacks/,"Property dispute : Oguejiofor debunks viral allegations , demands end to online attacks",blueprint.ng,English,Nigeria,httpx/requests 错误: Client error '403 Forbidden' for url 'https://blue,2026-03-16T14:11:28.382672
https://www.ocregister.com/2026/03/15/as-mental-health-crisis-grows-legal-skirmish-around-treatment-persists-in-orange-county/,"As mental health crisis grows , legal skirmish around treatment persists in Orange County",ocregister.com,English,United States,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:11:47.999733
https://www.lv12.com.ar/milei/libra-detectan-un-presunto-acuerdo-millonario-milei-y-novelli-n194584,Libra : detectan un presunto acuerdo millonario entre Milei y Novelli,lv12.com.ar,Spanish,Argentina,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:11:57.470358
http://www.knnews.co.kr/news/articleView.php?idxno=1484140,경남학생들 66년 전 3 . 15를 기억하며 길을 걷다,knnews.co.kr,Korean,South Korea,httpx/requests 错误: timed out,2026-03-16T14:12:36.961548
https://www.diariamenteneuquen.com.ar/noticias/2026/03/15/21483-le-depositaron-por-error-no-devolvio-y-fue-condenada,"Le depositaron por error , no devolvió y fue condenada | Diariamente Neuquén",diariamenteneuquen.com.ar,Spanish,Argentina,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:13:19.104936
https://acn.com.ve/participaran-en-kurios-competition-2026/,Más de 2 . 000 estudiantes participarán en Kurios Competition 2026,acn.com.ve,Spanish,Venezuela,httpx/requests 错误: Client error '403 Forbidden' for url 'https://acn.,2026-03-16T14:13:43.129421
https://www.zazoom.it/2026-03-15/ravenna-tre-medici-sospesi-10-mesi-per-i-falsi-certificati-antirimpatrio/18840508/,Ravenna tre medici sospesi 10 mesi per i falsi certificati antirimpatrio,zazoom.it,Italian,Italy,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:14:15.257868
https://www.ertopen.com/index.php/news/ellada/item/79474-gkastarmpaiter-ta-amea-anti-na-meinoun-stin-ellada-tou-mitsotaki, « Γκασταρμπάιτερ » τα ΑμεΑ αντί να μείνουν στην Ελλάδα του Μητσοτάκη,ertopen.com,Greek,Greece,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:14:23.740685
https://www.focusfm.gr/mitsotakis-i-kyvernisi-prochora-stin-efarmogi-enos-neoy-pio-sygchronoy-tropoy-stirixis-ton-pio-eyaloton-noikokyrion/,"Μητσοτάκης : « Η κυβέρνηση προχωρά στην εφαρμογή ενός νέου , πιο σύγχρονου τρόπου στήριξης των πιο ευάλωτων νοικοκυριών » ",focusfm.gr,Greek,Greece,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:14:36.574128
